Restaurant_ID,Location,Year,Month,Total_Sales,Total_Expenses,Marketing_Cost,Rent,Staff_Cost,Utilities,Profit,Customer_Count
R051,Austin,2023,1,54645.97,37717.92,3606.05,13286.05,17634.9,3190.92,16928.05,3509
R006,Austin,2022,6,109305.98,55059.64,9150.52,7932.44,33679.82,4296.87,54246.34,5566
R056,Houston,2024,3,41926.14,136574.95,1096.45,15556.87,117578.63,2343.0,-94648.81,5657
R056,Houston,2022,4,50453.33,50999.16,4419.28,12147.5,29237.62,5194.75,-545.83,1894
R002,San Antonio,2024,6,75319.38,38921.55,3671.55,14080.33,14814.62,6355.05,36397.83,4102
R058,Houston,2024,3,84652.33,42021.08,7592.51,10670.57,17580.1,6177.89,42631.25,3552
R023,Austin,2024,4,112754.8,49143.08,6183.54,12590.11,26677.63,3691.8,63611.72,3205
R036,Austin,2022,4,116091.76,39267.95,4540.7,6623.56,23757.27,4346.41,76823.81,2096
R039,Houston,2024,3,93735.74,39145.66,3679.94,6949.35,22473.28,6043.1,54590.07,1938
R026,Austin,2024,8,81737.89,35236.88,2396.82,4440.94,24375.57,4023.55,46501.01,1579
R029,Dallas,2023,8,74571.03,38765.58,6212.04,8990.09,20106.6,3456.86,35805.45,3433
R012,Dallas,2024,1,87660.25,47164.0,8684.96,3001.49,31748.7,3728.86,40496.24,1499
R026,Austin,2022,5,87749.22,46945.24,6043.69,10766.55,25021.7,5113.29,40803.98,1097
R048,Dallas,2023,10,30920.68,34074.29,,7927.18,21144.18,5002.92,-3153.61,5909
R057,Dallas,2023,3,127348.86,37998.48,5650.89,6980.7,24040.77,1326.12,89350.38,3840
R014,Dallas,2022,11,41851.76,52124.13,6235.75,13133.54,27685.89,5068.94,-10272.37,5433
R056,Houston,2024,12,78837.59,45980.71,6565.61,12772.03,18895.76,7747.3,32856.88,5124
R046,Dallas,2024,4,90513.42,38956.75,5957.68,5352.33,21877.62,5769.12,51556.67,1257
R006,Austin,2024,9,80069.56,49534.47,8240.86,11867.19,25292.01,4134.41,30535.09,3522
R059,San Antonio,2022,6,64324.3,44477.56,4226.45,12176.99,24279.25,3794.88,19846.74,3376
R012,Dallas,2024,7,62408.64,47368.47,6863.96,15440.03,21712.84,3351.64,15040.16,3106
R046,Dallas,2023,6,75969.5,44168.22,5801.28,7635.77,27281.78,3449.39,31801.28,4589
R022,San Antonio,2024,9,112179.19,40933.93,2579.69,11287.4,21416.46,5650.39,71245.26,2702
R011,Houston,2022,2,110892.79,41873.95,4441.78,13083.11,21055.3,3293.76,69018.84,1550
R020,Houston,2022,12,76601.82,40980.19,4519.34,4990.4,28719.51,2750.94,35621.63,5324
R025,Fort Worth,2022,11,73749.63,38278.37,3235.58,7852.6,23779.3,3410.89,35471.26,4459
R051,Austin,2022,9,79084.93,39186.31,2739.91,12595.21,20902.57,2948.61,39898.63,549
R050,San Antonio,2023,3,118902.61,46081.38,5493.46,11190.9,27200.74,2196.27,72821.23,1873
R006,Austin,2024,7,48049.44,43490.75,1712.52,7344.51,32762.81,1670.91,4558.69,4068
R028,Houston,2022,2,47509.06,135820.26,-75.2,10578.9,119638.91,5677.64,-88311.2,1882
R009,Fort Worth,2022,12,114210.55,39036.32,6530.78,9424.54,18904.43,4176.58,75174.22,5063
R034,Dallas,2022,9,75822.62,47856.23,6684.63,7878.37,29324.54,3968.7,27966.38,3552
R020,Houston,2022,10,121340.43,45245.32,4150.81,9338.46,26845.16,4910.88,76095.11,4295
R025,Fort Worth,2024,6,87256.16,49409.84,5573.55,9558.38,27824.21,6453.7,37846.32,5816
R007,Fort Worth,2022,5,91799.03,49390.84,5278.43,13618.46,26919.86,3574.09,42408.2,5116
R055,San Antonio,2022,3,62170.19,44537.11,5452.61,9699.48,26074.63,3310.39,17633.08,5415
R007,Fort Worth,2023,10,80781.67,48026.96,5163.66,9703.33,29595.38,3564.59,32754.71,633
R041,Dallas,2023,9,81186.86,38035.11,1440.51,13711.75,20525.71,2357.14,43151.75,1725
R015,San Antonio,2024,5,111776.79,33924.23,3585.77,6870.0,19685.17,3783.3,77852.56,2101
R029,Dallas,2024,5,44238.01,44547.03,6801.86,14460.8,19468.52,3815.86,-309.02,5559
R020,Houston,2024,8,68218.41,49709.43,4508.67,12584.9,30044.51,2571.35,18508.98,5913
R013,Fort Worth,2023,7,94035.05,46948.56,6212.86,5841.53,32245.15,2649.03,47086.49,1736
R043,Fort Worth,2023,3,109674.75,41235.48,3190.3,10809.57,21562.0,5673.62,68439.27,2917
R010,Houston,2023,7,41508.34,32694.46,2027.45,11586.87,14805.19,4274.95,8813.87,3221
R030,Dallas,2024,6,131345.47,34816.6,6659.89,6530.32,17255.88,4370.52,96528.86,2163
R049,San Antonio,2022,9,44333.77,160526.29,5998.22,10383.78,140893.16,3251.13,-116192.52,2712
R001,Houston,2023,2,105088.32,51504.74,5722.79,14614.11,24820.87,6346.97,53583.59,4988
R046,Dallas,2024,6,-29948.68,43583.18,4861.73,7654.05,29376.98,1690.42,-73531.86,4728
R009,Fort Worth,2022,9,119564.85,59937.64,5759.74,15485.78,35094.83,3597.3,59627.2,1567
R030,Dallas,2023,9,107791.62,47133.66,5021.93,9655.72,27730.08,4725.93,60657.96,5816
R045,Fort Worth,2022,10,66231.82,33412.15,6052.54,6453.89,15171.2,5734.53,32819.67,2758
R056,Houston,2023,2,86703.6,39005.22,2769.75,10219.66,21723.36,4292.45,47698.38,4849
R050,San Antonio,2023,2,76093.09,52687.39,1474.04,12449.6,34531.35,4232.4,23405.7,1237
R019,Houston,2022,2,68734.47,46221.45,2511.65,14992.94,25053.21,3663.65,22513.02,3889
R034,Dallas,2023,5,89633.95,44014.24,3939.64,8784.72,28503.47,2786.41,45619.7,5268
R014,Dallas,2024,4,117300.45,50583.95,5577.31,10224.33,30962.48,3819.83,66716.5,4305
R022,San Antonio,2023,5,38472.91,38641.32,6006.5,3809.79,23413.25,5411.77,-168.4,2429
R034,Dallas,2024,12,18103.21,42181.92,1757.98,7906.51,27687.93,4829.5,-24078.72,1917
R017,San Antonio,2023,9,36090.97,39583.96,5357.3,14719.18,16956.16,2551.32,-3492.99,5851
R019,Houston,2024,9,80230.66,49476.33,7517.77,10160.57,26214.69,5583.31,30754.33,1504
R052,Austin,2024,9,116936.65,17052.62,,8245.82,16163.57,-7356.77,99884.03,2425
R043,Fort Worth,2024,6,90058.92,35839.32,4358.43,5913.87,21580.76,3986.26,54219.6,1031
R017,San Antonio,2022,10,115908.39,33806.36,7330.06,6263.22,15150.0,5063.08,82102.03,3972
R044,San Antonio,2022,8,17641.15,37944.07,4470.04,6168.85,21936.48,5368.7,-20302.92,4593
R039,Houston,2024,2,64950.46,46232.46,,12555.7,30408.83,3267.93,18718.0,3027
R034,Dallas,2022,11,38280.88,41588.64,5597.11,5368.78,27835.92,2786.83,-3307.76,1906
R036,Austin,2024,6,70934.93,51642.95,8314.2,8746.99,30047.02,4534.73,19291.98,943
R022,San Antonio,2023,4,35298.36,41043.92,7280.63,17496.6,13653.13,2613.56,-5745.55,4457
R045,Fort Worth,2024,11,70037.96,44870.22,2750.12,8998.72,29530.91,3590.47,25167.74,5929
R051,Austin,2022,1,54682.86,37412.99,1480.08,8662.61,22481.39,4788.91,17269.87,5779
R056,Houston,2024,6,78406.85,48103.12,4514.54,13000.11,27588.64,2999.82,30303.73,2482
R009,Fort Worth,2024,5,103757.69,46368.85,8421.23,9686.65,24155.89,4105.08,57388.84,1848
R028,Houston,2023,7,123506.61,38932.86,3577.78,7185.74,23963.29,4206.06,84573.75,1441
R003,San Antonio,2024,10,40511.98,50596.44,4521.64,12469.31,29462.05,4143.43,-10084.46,4518
R051,Austin,2023,3,71364.61,43743.27,4574.94,7877.14,27726.95,3564.24,27621.35,1122
R004,Dallas,2023,2,83732.16,40284.27,7699.41,9011.15,22759.86,813.85,43447.89,3876
R057,Dallas,2023,1,87023.21,57889.32,6617.98,13283.69,31182.45,6805.21,29133.89,1664
R041,Dallas,2024,12,85083.84,50270.81,4716.58,12633.48,28953.8,3966.95,34813.03,4865
R011,Houston,2023,11,82546.41,36290.23,8098.04,6282.68,17662.37,4247.14,46256.17,4902
R028,Houston,2022,7,81669.05,48583.87,3409.11,9815.15,31145.25,4214.36,33085.19,5904
R038,San Antonio,2022,10,117568.36,51425.17,6953.09,16169.35,24559.52,3743.21,66143.19,5039
R054,Fort Worth,2022,10,57360.52,37947.24,4274.29,5417.62,23902.94,4352.39,19413.29,1586
R004,Dallas,2022,8,70267.8,41226.03,5111.45,13282.57,16537.68,6294.33,29041.77,1832
R003,San Antonio,2022,5,83007.39,39239.34,6028.88,12134.84,19376.79,1698.83,43768.05,2074
R046,Dallas,2024,11,58864.2,43644.09,4769.26,12819.12,21438.99,4616.72,15220.11,3493
R015,San Antonio,2024,1,78115.51,43010.32,6402.58,8564.26,22847.07,5196.4,35105.19,3858
R033,San Antonio,2024,3,94473.22,92710.64,5920.08,58485.29,31276.75,-2971.49,1762.58,3576
R055,San Antonio,2022,10,27849.29,42746.19,3271.14,12078.33,23976.46,3420.26,-14896.9,4070
R016,San Antonio,2023,10,121385.18,38602.01,4252.68,8478.19,22030.48,3840.67,82783.16,5950
R043,Fort Worth,2022,12,57355.07,154113.54,4518.66,7453.91,138794.82,3346.15,-96758.47,2803
R030,Dallas,2022,4,108578.71,57614.46,6107.14,11352.27,34286.58,5868.47,50964.25,4372
R051,Austin,2024,3,85083.04,37918.38,3631.24,14619.75,14657.18,5010.22,47164.66,4750
R041,Dallas,2023,1,78472.57,39997.88,5138.98,11027.72,20221.81,3609.37,38474.69,5351
R015,San Antonio,2023,12,72406.01,41121.92,4143.0,7538.6,25095.77,4344.55,31284.08,5563
R020,Houston,2024,12,95833.17,44589.75,6435.59,8393.73,25823.04,3937.39,51243.42,524
R054,Fort Worth,2022,4,96759.19,139551.77,3420.89,12212.92,118589.37,5328.59,-42792.59,1857
R053,Houston,2022,1,93539.07,38679.62,5125.58,8442.45,19533.72,5577.88,54859.45,2784
R052,Austin,2022,10,53085.46,39969.12,8243.75,8440.5,18337.75,4947.13,13116.33,5876
R012,Dallas,2023,3,96984.33,43425.6,2702.41,11998.94,27312.96,1411.29,53558.74,3249
R044,San Antonio,2024,10,16493.41,49146.93,1524.16,16306.13,27111.46,4205.18,-32653.52,2396
R044,San Antonio,2022,9,79700.07,42225.37,3043.95,5508.3,28632.56,5040.56,37474.69,3653
R026,Austin,2024,7,42860.6,39285.93,8316.34,6970.51,27873.68,-3874.61,3574.67,5737
R005,Houston,2024,11,68845.41,24368.75,1220.92,8643.08,12880.6,1624.15,44476.67,5920
R044,San Antonio,2022,7,113818.5,55151.26,5828.44,13368.49,33065.18,2889.15,58667.23,2907
R032,Austin,2023,10,87138.9,41377.76,4583.12,7389.66,26362.77,3042.21,45761.13,5237
R042,Fort Worth,2024,2,85840.18,45242.59,6941.0,8054.28,25499.6,4747.7,40597.59,3887
R021,Dallas,2024,3,79767.79,48757.31,5613.96,15440.22,23285.61,4417.52,31010.47,4314
R027,Fort Worth,2022,9,46276.21,33203.3,4383.06,3898.18,18093.08,6828.99,13072.91,1566
R038,San Antonio,2023,1,64580.62,35251.29,,8182.96,24839.79,2228.54,29329.33,4375
R018,San Antonio,2024,2,61080.9,43035.9,3221.1,9014.55,28752.23,2048.02,18045.0,4748
R028,Houston,2023,10,113087.21,48848.66,3988.55,13530.09,26723.35,4606.68,64238.55,3252
R056,Houston,2022,9,116782.87,47019.14,4867.68,9401.01,28722.65,4027.81,69763.73,3717
R031,Austin,2022,11,104897.34,65855.11,5319.22,15298.15,38930.25,6307.5,39042.22,5776
R031,Austin,2022,10,58473.76,53654.5,6521.95,11539.91,32293.43,3299.21,4819.25,3859
R054,Fort Worth,2022,8,128340.33,29538.28,1945.12,5489.28,18079.86,4024.01,98802.05,4247
R038,San Antonio,2024,7,128221.1,49501.35,5093.06,13551.46,26544.26,4312.57,78719.75,3208
R013,Fort Worth,2022,2,64302.92,58210.51,7997.17,13743.27,30949.56,5520.51,6092.41,5155
R048,Dallas,2023,11,64466.11,55630.55,9227.03,14431.44,28535.2,3436.88,8835.56,4357
R016,San Antonio,2022,9,105796.7,42490.07,7691.61,12211.76,19541.94,3044.76,63306.63,3898
R040,Dallas,2024,8,74189.04,47531.17,8946.21,12163.83,22426.04,3995.09,26657.86,4289
R047,Houston,2024,4,105227.07,52506.95,1686.79,15592.81,30494.07,4733.28,52720.12,3204
R002,San Antonio,2024,4,-92401.61,42471.22,4483.16,13550.45,22472.79,1964.82,-134872.83,3181
R014,Dallas,2023,3,141236.49,32175.35,2647.39,6770.61,19201.23,3556.12,109061.14,5103
R036,Austin,2022,2,72595.3,59545.75,4169.91,29923.7,21243.72,4208.41,13049.55,4209
R056,Houston,2024,9,68334.45,47955.21,4262.99,13864.38,25405.26,4422.58,20379.25,3857
R053,Houston,2023,7,96833.75,49610.64,1410.78,14040.75,30615.75,3543.36,47223.11,2345
R043,Fort Worth,2022,3,78300.05,37252.77,,13254.23,20024.61,3973.93,41047.28,5931
R022,San Antonio,2022,12,63006.67,31477.33,2715.84,10086.78,17832.37,842.33,31529.34,5464
R038,San Antonio,2022,6,-119142.24,38984.88,4143.36,9968.6,19329.14,5543.77,-158127.12,2447
R055,San Antonio,2022,1,81092.76,47740.04,7445.62,8296.58,27562.72,4435.13,33352.72,610
R046,Dallas,2022,2,116987.04,35525.82,6212.35,7784.21,16961.96,4567.3,81461.23,740
R056,Houston,2022,8,101485.36,27401.04,5992.11,9227.78,16213.3,-4032.15,74084.32,3109
R039,Houston,2022,9,67642.36,36270.04,3666.74,10326.35,17306.01,4970.93,31372.32,3311
R051,Austin,2023,9,27434.98,38191.32,3652.92,7425.35,22268.68,4844.37,-10756.34,2164
R060,Austin,2023,5,121890.91,39996.39,4612.01,11225.46,20693.56,3465.36,81894.52,500
R006,Austin,2024,2,79330.14,44705.44,6925.93,10922.86,22755.4,4101.25,34624.7,2363
R034,Dallas,2023,5,89633.95,44014.24,3939.64,8784.72,28503.47,2786.41,45619.7,5268
R018,San Antonio,2023,11,70046.45,38062.4,3776.16,15428.54,17628.81,1228.89,31984.05,2021
R038,San Antonio,2022,1,76665.49,47206.83,,15388.2,27002.88,4815.74,29458.66,3112
R015,San Antonio,2024,11,54297.59,41490.3,4805.76,10446.73,21602.8,4635.01,12807.29,5439
R054,Fort Worth,2024,6,76957.78,53497.41,7509.49,13754.59,27285.88,4947.45,23460.38,3422
R017,San Antonio,2024,12,108823.61,50150.58,3650.13,8790.77,34957.77,2751.91,58673.04,4456
R059,San Antonio,2022,4,115497.98,45185.46,4681.27,7257.16,31180.46,2066.57,70312.52,631
R048,Dallas,2023,8,95530.84,39629.98,,6251.31,32168.17,1210.51,55900.86,1384
R001,Houston,2023,12,73524.28,57515.07,5676.05,15923.71,34825.17,1090.13,16009.22,5431
R052,Austin,2022,11,88233.59,41597.18,3162.12,7680.04,27509.11,3245.91,46636.41,1297
R018,San Antonio,2023,7,65455.45,48650.44,2652.24,9406.19,35339.53,1252.48,16805.01,990
R013,Fort Worth,2023,2,111801.47,40573.88,6076.65,10552.74,22604.74,1339.74,71227.59,5824
R006,Austin,2023,7,73518.74,40196.58,7467.37,11946.77,18040.02,2742.42,33322.16,1807
R002,San Antonio,2023,2,54390.31,45895.94,9226.22,8504.78,23378.02,4786.91,8494.37,4230
R005,Houston,2024,6,67632.42,31883.64,4031.38,8936.13,15766.14,3150.0,35748.77,5165
R012,Dallas,2024,11,46557.26,41115.06,5478.66,5959.71,26872.4,2804.29,5442.2,2934
R033,San Antonio,2022,6,93331.84,38480.49,5729.12,7959.48,18578.06,6213.82,54851.35,1636
R031,Austin,2024,3,130689.55,36406.61,5006.75,5585.88,21637.91,4176.06,94282.94,4430
R009,Fort Worth,2023,9,104957.77,42871.42,4136.76,11211.19,24879.02,2644.45,62086.35,1589
R060,Austin,2024,9,121162.36,39325.5,4676.77,12854.77,23423.27,-1629.31,81836.86,3026
R039,Houston,2024,6,82181.08,41267.62,4310.68,10037.1,25515.61,1404.24,40913.46,2713
R002,San Antonio,2023,12,99764.85,44120.91,4348.05,19761.96,17275.01,2735.9,55643.94,895
R002,San Antonio,2024,12,74128.79,29114.27,3320.56,8201.82,14380.52,3211.37,45014.52,1039
R040,Dallas,2023,12,109277.55,48245.55,5894.81,10013.1,28090.48,4247.16,61032.0,3341
R054,Fort Worth,2024,8,130160.22,36456.26,3987.82,6697.29,24952.07,819.08,93703.95,1060
R026,Austin,2024,9,91501.36,36606.43,5453.01,7637.57,18028.22,5487.63,54894.93,1602
R058,Houston,2023,10,80291.36,44195.01,4077.42,11666.79,23479.47,4971.34,36096.34,559
R021,Dallas,2024,1,33451.25,40600.15,5224.64,13438.53,24510.07,-2573.1,-7148.9,4657
R025,Fort Worth,2023,4,68876.31,42723.49,7528.94,8852.53,22538.87,3803.15,26152.82,2600
R055,San Antonio,2024,11,76686.71,42052.45,5142.17,6520.18,28011.33,2378.77,34634.26,1382
R033,San Antonio,2023,7,69044.58,42275.66,7991.01,3968.1,26530.68,3785.86,26768.92,3880
R005,Houston,2023,7,102687.37,55424.78,5071.79,15595.01,29102.41,5655.57,47262.59,1812
R053,Houston,2022,2,-85199.74,45899.42,7396.74,10043.01,22892.09,5567.58,-131099.16,2995
R038,San Antonio,2024,11,62203.52,39378.14,4739.79,995.58,28582.77,5060.01,22825.38,1179
R016,San Antonio,2023,3,83796.94,52734.66,7509.62,9303.61,30823.07,5098.35,31062.28,787
R027,Fort Worth,2024,5,134077.52,36854.09,7289.1,7957.1,17316.81,4291.08,97223.44,5338
R014,Dallas,2023,6,123869.39,45507.68,7692.13,12397.26,20805.29,4613.0,78361.71,5895
R008,Houston,2022,5,64727.75,37908.42,7389.06,13732.1,13984.2,2803.06,26819.33,3791
R044,San Antonio,2023,5,62517.18,31362.47,5862.47,5791.65,16228.02,3480.33,31154.7,5549
R013,Fort Worth,2022,9,73842.26,41708.23,6395.55,5778.63,23140.63,6393.41,32134.03,2129
R051,Austin,2024,6,82334.22,35114.64,3382.86,11107.16,18488.54,2136.08,47219.58,1881
R016,San Antonio,2024,8,-98622.46,43422.48,6046.79,9023.24,23437.42,4915.03,-142044.94,3906
R056,Houston,2022,11,94491.04,45070.55,5195.47,15510.75,22235.63,2128.7,49420.49,2246
R020,Houston,2023,10,118200.78,40309.81,1279.1,12592.73,22143.13,4294.85,77890.98,5811
R017,San Antonio,2024,2,67641.14,33679.49,5916.34,7060.84,19233.34,1468.98,33961.65,5217
R039,Houston,2024,12,48758.18,46870.48,6677.34,7115.83,28794.05,4283.26,1887.7,1111
R001,Houston,2023,9,63348.48,35589.7,3972.43,10903.97,17707.42,3005.89,27758.78,5159
R054,Fort Worth,2022,11,99034.33,43227.34,5772.82,9731.88,22822.49,4900.15,55806.99,3458
R057,Dallas,2023,4,33561.95,39888.23,3133.12,11214.33,22378.41,3162.37,-6326.28,4287
R059,San Antonio,2024,8,93787.97,49008.08,5549.63,8879.28,31747.21,2831.97,44779.89,5824
R011,Houston,2023,10,71598.15,33227.1,3473.7,10407.26,17376.47,1969.66,38371.05,3962
R036,Austin,2022,9,99159.71,38139.89,4172.21,11382.39,17388.33,5196.96,61019.82,3851
R031,Austin,2023,12,83029.82,39100.96,2116.71,12480.11,20883.52,3620.62,43928.85,802
R027,Fort Worth,2023,2,97472.99,31947.86,5026.48,8873.29,12971.44,5076.65,65525.13,2447
R014,Dallas,2023,7,106364.84,35219.82,5397.81,5539.19,18007.4,6275.42,71145.02,5496
R050,San Antonio,2023,4,117481.91,40780.82,,10349.52,26898.5,3532.8,76701.09,1803
R058,Houston,2023,3,73931.79,40494.03,,13860.84,24377.26,2255.93,33437.75,3967
R013,Fort Worth,2024,6,43785.21,52467.83,6074.63,14003.05,27094.32,5295.82,-8682.61,4200
R042,Fort Worth,2023,2,72598.3,45008.19,6171.08,11291.7,21240.61,6304.8,27590.11,4508
R026,Austin,2022,1,74087.81,44628.64,6051.23,11431.37,23008.28,4137.75,29459.17,2962
R033,San Antonio,2024,4,100507.46,37285.39,3966.77,6930.24,26400.23,-11.85,63222.07,3229
R020,Houston,2023,12,114923.27,43041.31,6075.26,11284.56,23600.03,2081.45,71881.97,4973
R055,San Antonio,2023,1,97217.82,40729.55,6219.48,14257.19,15252.05,5000.83,56488.27,3030
R031,Austin,2024,7,119485.95,45171.4,3776.48,13407.84,24230.01,3757.07,74314.54,3692
R014,Dallas,2022,12,98988.66,44898.33,6331.17,12091.94,21792.71,4682.52,54090.33,4987
R011,Houston,2023,3,120540.0,45187.54,3756.75,12801.35,23373.19,5256.26,75352.46,3671
R008,Houston,2023,7,87812.29,53522.4,5638.67,12321.5,30610.88,4951.36,34289.89,5689
R019,Houston,2023,11,77900.45,42347.75,4898.58,12597.78,30007.34,-5155.96,35552.71,4153
R020,Houston,2022,3,109547.28,43266.89,5961.82,9392.43,22358.51,5554.13,66280.39,3674
R022,San Antonio,2022,9,79899.92,43334.47,4501.65,14819.64,20512.17,3501.02,36565.45,2761
R013,Fort Worth,2024,9,47018.82,42732.46,4594.04,7599.88,24682.38,5856.16,4286.36,2982
R024,Dallas,2024,5,71535.04,43040.33,5469.83,8238.93,27480.46,1851.11,28494.71,1530
R034,Dallas,2022,3,78508.64,37925.73,1596.67,7570.83,25939.0,2819.24,40582.91,5638
R017,San Antonio,2023,1,26190.41,48090.35,6752.91,5315.52,32517.1,3504.82,-21899.94,5203
R012,Dallas,2024,10,56071.23,43839.31,5809.83,9872.99,25565.48,2591.01,12231.92,1841
R044,San Antonio,2022,4,29804.0,50820.07,5682.69,17515.8,23413.25,4208.33,-21016.07,2359
R001,Houston,2024,2,79452.98,45000.18,6024.85,11630.47,25140.5,2204.37,34452.8,3011
R057,Dallas,2024,11,44256.89,38863.7,,9390.49,24196.73,5276.47,5393.19,5947
R042,Fort Worth,2022,5,98649.66,49475.06,3702.26,7621.07,34562.77,3588.96,49174.6,1736
R013,Fort Worth,2024,3,80011.14,80799.9,,52182.74,23793.84,4823.32,-788.76,704
R021,Dallas,2024,12,73356.0,42627.39,1858.24,14066.72,21945.71,4756.72,30728.61,708
R052,Austin,2024,7,72803.66,41359.83,6996.73,13442.5,15424.34,5496.26,31443.83,3530
R003,San Antonio,2022,7,65918.53,53043.78,10078.52,14190.38,23050.45,5724.43,12874.76,2650
R011,Houston,2022,7,93905.44,37022.12,6624.48,8029.27,17308.15,5060.23,56883.32,4297
R042,Fort Worth,2022,6,86235.86,53544.41,5215.4,12994.65,28218.34,7116.02,32691.45,3797
R001,Houston,2024,9,68436.83,49795.94,2775.01,12601.69,29792.07,4627.18,18640.89,1454
R056,Houston,2023,9,80821.58,45991.78,4234.44,9650.53,27446.06,4660.74,34829.81,4063
R030,Dallas,2024,4,69332.34,39203.16,4129.9,14320.97,17122.98,3629.32,30129.18,1207
R050,San Antonio,2024,2,63699.45,43780.12,4882.11,10141.1,26208.7,2548.2,19919.33,2588
R053,Houston,2023,11,129630.32,67770.42,3687.08,39883.24,21736.48,2463.62,61859.9,4425
R026,Austin,2022,8,100247.2,49757.84,5752.36,14025.25,25526.7,4453.54,50489.36,2923
R013,Fort Worth,2022,4,115758.66,47289.06,2235.08,14622.36,25347.74,5083.88,68469.6,582
R040,Dallas,2023,7,74810.39,95126.09,7642.63,9004.02,74761.5,3717.95,-20315.7,1419
R058,Houston,2022,6,109334.78,41202.34,5068.79,8073.3,24827.14,3233.11,68132.44,1841
R005,Houston,2023,8,83314.15,50694.22,5480.05,10916.66,29664.98,4632.53,32619.93,2204
R006,Austin,2023,12,87324.84,44580.39,7216.37,6880.28,28063.87,2419.88,42744.44,2533
R026,Austin,2022,6,66974.95,46967.67,4659.23,7561.53,29140.29,5606.62,20007.28,1309
R028,Houston,2022,8,133294.25,50401.87,4644.81,11967.68,29819.53,3969.85,82892.38,2349
R030,Dallas,2023,6,79115.25,44361.46,5053.12,9842.47,26110.93,3354.94,34753.79,2432
R041,Dallas,2022,5,67896.32,48687.25,5110.51,12399.73,24710.86,6466.15,19209.07,5185
R009,Fort Worth,2023,6,72614.96,39941.87,5553.42,12196.42,19451.77,2740.26,32673.09,5577
R006,Austin,2024,6,94248.76,35711.38,6579.8,8825.72,17654.6,2651.26,58537.37,954
R031,Austin,2023,9,51664.47,50834.79,5699.85,7313.94,30314.27,7506.74,829.68,5388
R017,San Antonio,2024,6,98259.05,55438.22,6011.93,7815.18,35825.28,5785.82,42820.84,5052
R058,Houston,2022,4,65524.82,81289.39,3376.24,48539.46,25923.79,3449.9,-15764.57,5880
R019,Houston,2024,3,88052.06,45993.81,4977.82,7560.96,29116.4,4338.64,42058.24,551
R027,Fort Worth,2024,6,107310.55,36088.05,3920.82,12684.73,16839.93,2642.58,71222.5,5187
R015,San Antonio,2024,8,114301.54,40905.86,5245.69,6974.01,23613.42,5072.74,73395.68,1826
R045,Fort Worth,2024,2,89948.12,40910.98,6304.31,10967.9,18733.47,4905.3,49037.14,2093
R042,Fort Worth,2024,3,86051.77,48453.91,3298.05,12591.77,28845.68,3718.41,37597.86,5554
R060,Austin,2024,6,99766.81,52252.32,3641.43,9389.83,33539.74,5681.32,47514.49,1264
R014,Dallas,2023,4,107484.43,51292.18,2597.39,12075.64,31674.52,4944.62,56192.26,4339
R057,Dallas,2023,8,120701.32,35164.38,5171.85,11516.26,15187.35,3288.92,85536.94,4138
R024,Dallas,2024,8,79503.47,39978.99,5448.71,8262.78,24672.51,1594.98,39524.49,4698
R017,San Antonio,2022,6,48626.93,39899.28,7511.95,8742.51,19162.5,4482.33,8727.65,5466
